Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Fluvial;Rio Grande do Sul;Mongólia;Janeiro;2023;2
Fluvial;Rio Grande do Sul;Países não especificados;Janeiro;2023;1
Fluvial;Rio Grande do Sul;Paraguai;Janeiro;2023;308
Fluvial;Rio Grande do Sul;Paraguai;Fevereiro;2023;93
Fluvial;Rio Grande do Sul;Paraguai;Marco;2023;93
Fluvial;Rio Grande do Sul;Peru;Janeiro;2023;1
Fluvial;Rio Grande do Sul;Reino Unido;Marco;2023;1
Fluvial;Rio Grande do Sul;República da Coreia;Marco;2023;1
Fluvial;Rio Grande do Sul;Romênia;Janeiro;2023;4
Fluvial;Rio Grande do Sul;Suécia;Marco;2023;2
Fluvial;Rio Grande do Sul;Suíça;Janeiro;2023;2
Fluvial;Rio Grande do Sul;Suíça;Fevereiro;2023;4
Fluvial;Rio Grande do Sul;Suíça;Marco;2023;2
Fluvial;Rio Grande do Sul;Tailândia;Janeiro;2023;1
Fluvial;Rio Grande do Sul;Ucrânia;Fevereiro;2023;1
Fluvial;Rio Grande do Sul;Uruguai;Janeiro;2023;5
Fluvial;Rio Grande do Sul;Uruguai;Fevereiro;2023;1
Fluvial;Rio Grande do Sul;Uruguai;Marco;2023;2
Fluvial;Rio Grande do Sul;Venezuela;Fevereiro;2023;0
Fluvial;Rio Grande do Sul;Venezuela;Marco;2023;0
Fluvial;Rio Grande do Sul;Alemanha;Janeiro;2023;1
Fluvial;Rio Grande do Sul;Alemanha;Fevereiro;2023;2
Fluvial;Rio Grande do Sul;Argentina;Janeiro;2023;5822
Fluvial;Rio Grande do Sul;Argentina;Fevereiro;2023;2745
Fluvial;Rio Grande do Sul;Argentina;Marco;2023;1272
Fluvial;Rio Grande do Sul;Austrália;Fevereiro;2023;3
Fluvial;Rio Grande do Sul;Bolívia;Fevereiro;2023;1
Fluvial;Rio Grande do Sul;Canadá;Janeiro;2023;1
Fluvial;Rio Grande do Sul;Canadá;Fevereiro;2023;0
Fluvial;Rio Grande do Sul;Chile;Janeiro;2023;12
Fluvial;Rio Grande do Sul;Colômbia;Fevereiro;2023;1
Fluvial;Rio Grande do Sul;Colômbia;Marco;2023;2
Fluvial;Rio Grande do Sul;Croácia;Marco;2023;1
Fluvial;Rio Grande do Sul;Espanha;Janeiro;2023;1
Fluvial;Rio Grande do Sul;Espanha;Fevereiro;2023;1
Fluvial;Rio Grande do Sul;Espanha;Marco;2023;0
Fluvial;Rio Grande do Sul;Estados Unidos;Janeiro;2023;3
Fluvial;Rio Grande do Sul;Estados Unidos;Marco;2023;1
Fluvial;Rio Grande do Sul;França;Marco;2023;2
Fluvial;Rio Grande do Sul;Ilhas Marianas;Marco;2023;0
Fluvial;Rio Grande do Sul;Itália;Fevereiro;2023;0
Fluvial;Rio Grande do Sul;Itália;Marco;2023;1
Fluvial;Rio Grande do Sul;Luxemburgo;Marco;2023;1
Fluvial;Rio Grande do Sul;México;Janeiro;2023;1
Fluvial;Rio Grande do Sul;Países não especificados;Janeiro;2023;3
Fluvial;Rio Grande do Sul;Paraguai;Janeiro;2023;276
Fluvial;Rio Grande do Sul;Paraguai;Fevereiro;2023;92
Fluvial;Rio Grande do Sul;Paraguai;Marco;2023;75
Fluvial;Rio Grande do Sul;Peru;Fevereiro;2023;2
Fluvial;Rio Grande do Sul;Peru;Marco;2023;0
Fluvial;Rio Grande do Sul;Polônia;Marco;2023;1
Fluvial;Rio Grande do Sul;Suécia;Janeiro;2023;3
Fluvial;Rio Grande do Sul;Suíça;Janeiro;2023;2
Fluvial;Rio Grande do Sul;Suíça;Fevereiro;2023;0
Fluvial;Rio Grande do Sul;Suíça;Marco;2023;1
Fluvial;Rio Grande do Sul;Uruguai;Fevereiro;2023;6
Fluvial;Rio Grande do Sul;Uruguai;Marco;2023;8
Fluvial;Rio Grande do Sul;Venezuela;Marco;2023;5
Fluvial;Santa Catarina;Argentina;Janeiro;2023;983
Fluvial;Santa Catarina;Argentina;Marco;2023;3
Fluvial;Santa Catarina;Chile;Marco;2023;1
Fluvial;Santa Catarina;Países não especificados;Janeiro;2023;1
Fluvial;Santa Catarina;Paraguai;Janeiro;2023;20
Fluvial;Santa Catarina;Uruguai;Marco;2023;29
Aéreo;Alagoas;Alemanha;Abril;2023;7
Aéreo;Alagoas;Argentina;Abril;2023;536
Aéreo;Alagoas;Austrália;Abril;2023;2
Aéreo;Alagoas;Colômbia;Abril;2023;1
Aéreo;Alagoas;Cuba;Abril;2023;1
Aéreo;Alagoas;Equador;Abril;2023;2
Aéreo;Alagoas;Espanha;Abril;2023;4
Aéreo;Alagoas;França;Abril;2023;17
Aéreo;Alagoas;Holanda;Abril;2023;2
Aéreo;Alagoas;Irlanda;Abril;2023;1
Aéreo;Alagoas;Itália;Abril;2023;11
Aéreo;Alagoas;Portugal;Abril;2023;335
Aéreo;Alagoas;Reino Unido;Abril;2023;2
Aéreo;Alagoas;Rússia;Abril;2023;1
Aéreo;Alagoas;Suíça;Abril;2023;4
Aéreo;Alagoas;Uruguai;Abril;2023;183
Aéreo;Alagoas;Venezuela;Abril;2023;0
Aéreo;Amapá;Colômbia;Abril;2023;1
Aéreo;Amazonas;Alemanha;Abril;2023;26
Aéreo;Amazonas;Argentina;Abril;2023;1
Aéreo;Amazonas;Austrália;Abril;2023;5
Aéreo;Amazonas;Áustria;Abril;2023;3
Aéreo;Amazonas;Bolívia;Abril;2023;2
Aéreo;Amazonas;Canadá;Abril;2023;39
Aéreo;Amazonas;Casaquistão;Abril;2023;1
Aéreo;Amazonas;China;Abril;2023;8
Aéreo;Amazonas;Colômbia;Abril;2023;152
Aéreo;Amazonas;Costa Rica;Abril;2023;7
Aéreo;Amazonas;Cuba;Abril;2023;9
Aéreo;Amazonas;Dinamarca;Abril;2023;1
Aéreo;Amazonas;El Salvador;Abril;2023;2
Aéreo;Amazonas;Equador;Abril;2023;11
Aéreo;Amazonas;Espanha;Abril;2023;6
Aéreo;Amazonas;Estados Unidos;Abril;2023;676
Aéreo;Amazonas;Filipinas;Abril;2023;2
Aéreo;Amazonas;França;Abril;2023;7
Aéreo;Amazonas;Guatemala;Abril;2023;3
Aéreo;Amazonas;Guiana;Abril;2023;1
Aéreo;Amazonas;Holanda;Abril;2023;1
Aéreo;Amazonas;Indonésia;Abril;2023;1
Aéreo;Amazonas;Irlanda;Abril;2023;2
Aéreo;Amazonas;Israel;Abril;2023;4
Aéreo;Amazonas;Itália;Abril;2023;4
Aéreo;Amazonas;Japão;Abril;2023;5
Aéreo;Amazonas;México;Abril;2023;20
Aéreo;Amazonas;Nicarágua;Abril;2023;4
Aéreo;Amazonas;Noruega;Abril;2023;11
Aéreo;Amazonas;Panamá;Abril;2023;3
Aéreo;Amazonas;Peru;Abril;2023;5
Aéreo;Amazonas;Polônia;Abril;2023;8
Aéreo;Amazonas;Portugal;Abril;2023;2
Aéreo;Amazonas;Reino Unido;Abril;2023;9
Aéreo;Amazonas;República da Coreia;Abril;2023;7
Aéreo;Amazonas;República Dominicana;Abril;2023;7
Aéreo;Amazonas;República Tcheca;Abril;2023;1
Aéreo;Amazonas;Romênia;Abril;2023;1
Aéreo;Amazonas;Rússia;Abril;2023;3
Aéreo;Amazonas;Sérvia;Abril;2023;1
Aéreo;Amazonas;Suécia;Abril;2023;1
Aéreo;Amazonas;Suíça;Abril;2023;3
Aéreo;Amazonas;Ucrânia;Abril;2023;1
Aéreo;Amazonas;Venezuela;Abril;2023;6
Aéreo;Bahia;Albânia;Abril;2023;1
Aéreo;Bahia;Alemanha;Abril;2023;180
Aéreo;Bahia;Argentina;Abril;2023;1885
Aéreo;Bahia;Áustria;Abril;2023;11
Aéreo;Bahia;Bélgica;Abril;2023;94
Aéreo;Bahia;Bolívia;Abril;2023;1
Aéreo;Bahia;Bulgária;Abril;2023;5
Aéreo;Bahia;Canadá;Abril;2023;8
Aéreo;Bahia;Chile;Abril;2023;1
Aéreo;Bahia;China;Abril;2023;1
Aéreo;Bahia;Chipre;Abril;2023;1
Aéreo;Bahia;Colômbia;Abril;2023;1
Aéreo;Bahia;Croácia;Abril;2023;4
Aéreo;Bahia;Cuba;Abril;2023;1
Aéreo;Bahia;Dinamarca;Abril;2023;3
Aéreo;Bahia;Espanha;Abril;2023;265
Aéreo;Bahia;Estados Unidos;Abril;2023;18
Aéreo;Bahia;Filipinas;Abril;2023;2
Aéreo;Bahia;França;Abril;2023;230
Aéreo;Bahia;Gana;Abril;2023;1
Aéreo;Bahia;Grécia;Abril;2023;5
Aéreo;Bahia;Guiné-Bissau;Abril;2023;4
Aéreo;Bahia;Holanda;Abril;2023;25
Aéreo;Bahia;Hungria;Abril;2023;1
Aéreo;Bahia;Índia;Abril;2023;1
Aéreo;Bahia;Irlanda;Abril;2023;52
Aéreo;Bahia;Islândia;Abril;2023;1
Aéreo;Bahia;Israel;Abril;2023;9
Aéreo;Bahia;Itália;Abril;2023;205
Aéreo;Bahia;Líbano;Abril;2023;2
Aéreo;Bahia;Lituânia;Abril;2023;4
Aéreo;Bahia;Luxemburgo;Abril;2023;1
Aéreo;Bahia;Marrocos;Abril;2023;1
Aéreo;Bahia;México;Abril;2023;3
Aéreo;Bahia;Nicarágua;Abril;2023;1
Aéreo;Bahia;Noruega;Abril;2023;5
Aéreo;Bahia;Panamá;Abril;2023;1
Aéreo;Bahia;Paraguai;Abril;2023;4
Aéreo;Bahia;Peru;Abril;2023;2
Aéreo;Bahia;Polônia;Abril;2023;5
Aéreo;Bahia;Portugal;Abril;2023;2058
Aéreo;Bahia;Quirguistão;Abril;2023;1
Aéreo;Bahia;Reino Unido;Abril;2023;141
Aéreo;Bahia;República da Coreia;Abril;2023;1
Aéreo;Bahia;República Tcheca;Abril;2023;8
Aéreo;Bahia;Romênia;Abril;2023;11
Aéreo;Bahia;Rússia;Abril;2023;6
Aéreo;Bahia;Senegal;Abril;2023;1
Aéreo;Bahia;Suécia;Abril;2023;5
Aéreo;Bahia;Suíça;Abril;2023;164
Aéreo;Bahia;Turquia;Abril;2023;1
Aéreo;Bahia;Ucrânia;Abril;2023;1
Aéreo;Bahia;Uruguai;Abril;2023;732
Aéreo;Ceará;África do Sul;Abril;2023;3
Aéreo;Ceará;Alemanha;Abril;2023;153
Aéreo;Ceará;Andorra;Abril;2023;1
Aéreo;Ceará;Angola;Abril;2023;2
Aéreo;Ceará;Argentina;Abril;2023;78
Aéreo;Ceará;Áustria;Abril;2023;13
Aéreo;Ceará;Bélgica;Abril;2023;37
Aéreo;Ceará;Belize;Abril;2023;2
Aéreo;Ceará;Bielorússia;Abril;2023;1
Aéreo;Ceará;Bolívia;Abril;2023;2
Aéreo;Ceará;Bulgária;Abril;2023;3
Aéreo;Ceará;Cabo Verde;Abril;2023;18
Aéreo;Ceará;Canadá;Abril;2023;8
Aéreo;Ceará;Chile;Abril;2023;1
Aéreo;Ceará;China;Abril;2023;7
Aéreo;Ceará;Colômbia;Abril;2023;3
Aéreo;Ceará;Croácia;Abril;2023;1
Aéreo;Ceará;Cuba;Abril;2023;1
Aéreo;Ceará;Dinamarca;Abril;2023;28
Aéreo;Ceará;Eslovênia;Abril;2023;24
Aéreo;Ceará;Espanha;Abril;2023;134
Aéreo;Ceará;Estados Unidos;Abril;2023;448
Aéreo;Ceará;Finlândia;Abril;2023;3
Aéreo;Ceará;França;Abril;2023;463
Aéreo;Ceará;Gana;Abril;2023;1
Aéreo;Ceará;Grécia;Abril;2023;5
Aéreo;Ceará;Guiné-Bissau;Abril;2023;2
Aéreo;Ceará;Holanda;Abril;2023;120
Aéreo;Ceará;Hungria;Abril;2023;3
Aéreo;Ceará;Índia;Abril;2023;1
Aéreo;Ceará;Indonésia;Abril;2023;1
Aéreo;Ceará;Irlanda;Abril;2023;7
Aéreo;Ceará;Israel;Abril;2023;6
Aéreo;Ceará;Itália;Abril;2023;575
Aéreo;Ceará;Jamaica;Abril;2023;2
Aéreo;Ceará;Liechtenstein;Abril;2023;1
Aéreo;Ceará;Luxemburgo;Abril;2023;3
Aéreo;Ceará;Malásia;Abril;2023;1
Aéreo;Ceará;Marrocos;Abril;2023;4
Aéreo;Ceará;México;Abril;2023;2
Aéreo;Ceará;Montenegro;Abril;2023;1
Aéreo;Ceará;Noruega;Abril;2023;48
Aéreo;Ceará;Nova Zelândia;Abril;2023;1
Aéreo;Ceará;Panamá;Abril;2023;1
Aéreo;Ceará;Peru;Abril;2023;1
Aéreo;Ceará;Polônia;Abril;2023;40
Aéreo;Ceará;Portugal;Abril;2023;689
Aéreo;Ceará;Reino Unido;Abril;2023;92
Aéreo;Ceará;República Dominicana;Abril;2023;1
Aéreo;Ceará;República Tcheca;Abril;2023;1
Aéreo;Ceará;Romênia;Abril;2023;4
Aéreo;Ceará;Rússia;Abril;2023;1
Aéreo;Ceará;São Vicente e Granadinas;Abril;2023;2
Aéreo;Ceará;Sérvia;Abril;2023;5
Aéreo;Ceará;Suécia;Abril;2023;28
Aéreo;Ceará;Suíça;Abril;2023;153
Aéreo;Ceará;Ucrânia;Abril;2023;2
Aéreo;Ceará;Venezuela;Abril;2023;0
Aéreo;Distrito Federal;África do Sul;Abril;2023;1
Aéreo;Distrito Federal;Alemanha;Abril;2023;61
Aéreo;Distrito Federal;Angola;Abril;2023;7
Aéreo;Distrito Federal;Argentina;Abril;2023;204
Aéreo;Distrito Federal;Austrália;Abril;2023;5
Aéreo;Distrito Federal;Áustria;Abril;2023;8
Aéreo;Distrito Federal;Bélgica;Abril;2023;22
Aéreo;Distrito Federal;Belize;Abril;2023;1
Aéreo;Distrito Federal;Bolívia;Abril;2023;6
Aéreo;Distrito Federal;Bulgária;Abril;2023;3
Aéreo;Distrito Federal;Cabo Verde;Abril;2023;3
Aéreo;Distrito Federal;Canadá;Abril;2023;50
Aéreo;Distrito Federal;Chile;Abril;2023;49
Aéreo;Distrito Federal;China;Abril;2023;16
Aéreo;Distrito Federal;China, Hong Kong;Abril;2023;1
Aéreo;Distrito Federal;Cingapura;Abril;2023;4
Aéreo;Distrito Federal;Colômbia;Abril;2023;375
Aéreo;Distrito Federal;Costa Rica;Abril;2023;18
Aéreo;Distrito Federal;Croácia;Abril;2023;1
Aéreo;Distrito Federal;Cuba;Abril;2023;18
Aéreo;Distrito Federal;Dinamarca;Abril;2023;10
Aéreo;Distrito Federal;Egito;Abril;2023;1
Aéreo;Distrito Federal;El Salvador;Abril;2023;2
Aéreo;Distrito Federal;Emirados Árabes Unidos;Abril;2023;1
Aéreo;Distrito Federal;Equador;Abril;2023;230
Aéreo;Distrito Federal;Eslováquia;Abril;2023;2
Aéreo;Distrito Federal;Espanha;Abril;2023;83
Aéreo;Distrito Federal;Estados Unidos;Abril;2023;639
Aéreo;Distrito Federal;Fiji;Abril;2023;1
Aéreo;Distrito Federal;Filipinas;Abril;2023;2
Aéreo;Distrito Federal;Finlândia;Abril;2023;5
Aéreo;Distrito Federal;França;Abril;2023;84
Aéreo;Distrito Federal;Gana;Abril;2023;1
Aéreo;Distrito Federal;Grécia;Abril;2023;4
Aéreo;Distrito Federal;Guatemala;Abril;2023;15
Aéreo;Distrito Federal;Holanda;Abril;2023;26
Aéreo;Distrito Federal;Honduras;Abril;2023;2
Aéreo;Distrito Federal;Índia;Abril;2023;5
Aéreo;Distrito Federal;Irlanda;Abril;2023;17
Aéreo;Distrito Federal;Israel;Abril;2023;17
Aéreo;Distrito Federal;Itália;Abril;2023;83
Aéreo;Distrito Federal;Jamaica;Abril;2023;3
Aéreo;Distrito Federal;Japão;Abril;2023;6
Aéreo;Distrito Federal;Líbia;Abril;2023;2
Aéreo;Distrito Federal;México;Abril;2023;61
Aéreo;Distrito Federal;Moçambique;Abril;2023;3
Aéreo;Distrito Federal;Nicarágua;Abril;2023;5
Aéreo;Distrito Federal;Noruega;Abril;2023;4
Aéreo;Distrito Federal;Nova Zelândia;Abril;2023;3
Aéreo;Distrito Federal;Panamá;Abril;2023;19
Aéreo;Distrito Federal;Paraguai;Abril;2023;8
Aéreo;Distrito Federal;Peru;Abril;2023;568
Aéreo;Distrito Federal;Polônia;Abril;2023;5
Aéreo;Distrito Federal;Portugal;Abril;2023;342
Aéreo;Distrito Federal;Quirguistão;Abril;2023;1
Aéreo;Distrito Federal;Reino Unido;Abril;2023;63
Aéreo;Distrito Federal;República da Coreia;Abril;2023;13
Aéreo;Distrito Federal;República Dominicana;Abril;2023;7
Aéreo;Distrito Federal;Romênia;Abril;2023;2
Aéreo;Distrito Federal;Rússia;Abril;2023;38
Aéreo;Distrito Federal;Senegal;Abril;2023;2
Aéreo;Distrito Federal;Sérvia;Abril;2023;1
Aéreo;Distrito Federal;Suécia;Abril;2023;9
Aéreo;Distrito Federal;Suíça;Abril;2023;41
Aéreo;Distrito Federal;Taiwan;Abril;2023;2
Aéreo;Distrito Federal;Trinidad e Tobago;Abril;2023;4
Aéreo;Distrito Federal;Turquia;Abril;2023;4
Aéreo;Distrito Federal;Ucrânia;Abril;2023;1
Aéreo;Distrito Federal;Uruguai;Abril;2023;16
Aéreo;Distrito Federal;Venezuela;Abril;2023;10
Aéreo;Distrito Federal;Vietnã;Abril;2023;4
Aéreo;Mato Grosso do Sul;Bolívia;Abril;2023;9
Aéreo;Mato Grosso do Sul;Paraguai;Abril;2023;1
Aéreo;Minas Gerais;Albânia;Abril;2023;2
Aéreo;Minas Gerais;Alemanha;Abril;2023;57
Aéreo;Minas Gerais;Angola;Abril;2023;1
Aéreo;Minas Gerais;Argentina;Abril;2023;14
Aéreo;Minas Gerais;Austrália;Abril;2023;4
Aéreo;Minas Gerais;Áustria;Abril;2023;1
Aéreo;Minas Gerais;Barbados;Abril;2023;1
Aéreo;Minas Gerais;Bélgica;Abril;2023;13
Aéreo;Minas Gerais;Bósnia-Herzegovina;Abril;2023;1
Aéreo;Minas Gerais;Bulgária;Abril;2023;1
Aéreo;Minas Gerais;Cabo Verde;Abril;2023;3
Aéreo;Minas Gerais;Canadá;Abril;2023;27
Aéreo;Minas Gerais;Casaquistão;Abril;2023;1
Aéreo;Minas Gerais;Chile;Abril;2023;5
Aéreo;Minas Gerais;China;Abril;2023;1
Aéreo;Minas Gerais;Colômbia;Abril;2023;427
Aéreo;Minas Gerais;Costa Rica;Abril;2023;24
Aéreo;Minas Gerais;Croácia;Abril;2023;4
Aéreo;Minas Gerais;Cuba;Abril;2023;13
Aéreo;Minas Gerais;Dinamarca;Abril;2023;2
Aéreo;Minas Gerais;El Salvador;Abril;2023;4
Aéreo;Minas Gerais;Equador;Abril;2023;44
Aéreo;Minas Gerais;Espanha;Abril;2023;35
Aéreo;Minas Gerais;Estados Unidos;Abril;2023;364
Aéreo;Minas Gerais;Filipinas;Abril;2023;1
Aéreo;Minas Gerais;França;Abril;2023;74
Aéreo;Minas Gerais;Grécia;Abril;2023;2
Aéreo;Minas Gerais;Guatemala;Abril;2023;15
Aéreo;Minas Gerais;Holanda;Abril;2023;23
Aéreo;Minas Gerais;Honduras;Abril;2023;2
Aéreo;Minas Gerais;Hungria;Abril;2023;1
Aéreo;Minas Gerais;Índia;Abril;2023;3
Aéreo;Minas Gerais;Indonésia;Abril;2023;1
Aéreo;Minas Gerais;Irlanda;Abril;2023;29
Aéreo;Minas Gerais;Islândia;Abril;2023;1
Aéreo;Minas Gerais;Israel;Abril;2023;2
Aéreo;Minas Gerais;Itália;Abril;2023;114
Aéreo;Minas Gerais;Letônia;Abril;2023;1
Aéreo;Minas Gerais;Lituânia;Abril;2023;1
Aéreo;Minas Gerais;Malásia;Abril;2023;5
Aéreo;Minas Gerais;Marrocos;Abril;2023;1
Aéreo;Minas Gerais;México;Abril;2023;99
Aéreo;Minas Gerais;Nicarágua;Abril;2023;4
Aéreo;Minas Gerais;Noruega;Abril;2023;3
Aéreo;Minas Gerais;Panamá;Abril;2023;10
Aéreo;Minas Gerais;Paraguai;Abril;2023;30
Aéreo;Minas Gerais;Peru;Abril;2023;11
Aéreo;Minas Gerais;Polônia;Abril;2023;9
Aéreo;Minas Gerais;Portugal;Abril;2023;687
Aéreo;Minas Gerais;Reino Unido;Abril;2023;45
Aéreo;Minas Gerais;República da Coreia;Abril;2023;2
Aéreo;Minas Gerais;República Dominicana;Abril;2023;21
Aéreo;Minas Gerais;Romênia;Abril;2023;5
Aéreo;Minas Gerais;Rússia;Abril;2023;3
Aéreo;Minas Gerais;Suécia;Abril;2023;2
Aéreo;Minas Gerais;Suíça;Abril;2023;28
Aéreo;Minas Gerais;Trinidad e Tobago;Abril;2023;10
Aéreo;Minas Gerais;Uganda;Abril;2023;1
Aéreo;Minas Gerais;Uruguai;Abril;2023;42
Aéreo;Minas Gerais;Venezuela;Abril;2023;1
Aéreo;Pará;Alemanha;Abril;2023;15
Aéreo;Pará;Argentina;Abril;2023;3
Aéreo;Pará;Austrália;Abril;2023;2
Aéreo;Pará;Áustria;Abril;2023;1
Aéreo;Pará;Azerbaijão;Abril;2023;1
Aéreo;Pará;Bélgica;Abril;2023;5
Aéreo;Pará;Bolívia;Abril;2023;1
Aéreo;Pará;Bulgária;Abril;2023;2
Aéreo;Pará;Canadá;Abril;2023;8
Aéreo;Pará;China;Abril;2023;5
Aéreo;Pará;Cingapura;Abril;2023;1
Aéreo;Pará;Colômbia;Abril;2023;3
Aéreo;Pará;Cuba;Abril;2023;1
Aéreo;Pará;Dinamarca;Abril;2023;2
Aéreo;Pará;Eslováquia;Abril;2023;1
Aéreo;Pará;Espanha;Abril;2023;23
Aéreo;Pará;Estados Unidos;Abril;2023;65
Aéreo;Pará;França;Abril;2023;48
Aéreo;Pará;Guiana;Abril;2023;2
Aéreo;Pará;Holanda;Abril;2023;78
Aéreo;Pará;Indonésia;Abril;2023;2
Aéreo;Pará;Itália;Abril;2023;15
Aéreo;Pará;Macedônia;Abril;2023;1
Aéreo;Pará;Moçambique;Abril;2023;1
Aéreo;Pará;Noruega;Abril;2023;6
Aéreo;Pará;Nova Zelândia;Abril;2023;1
Aéreo;Pará;Peru;Abril;2023;1
Aéreo;Pará;Polônia;Abril;2023;5
Aéreo;Pará;Portugal;Abril;2023;74
Aéreo;Pará;Reino Unido;Abril;2023;10
Aéreo;Pará;República Dominicana;Abril;2023;1
Aéreo;Pará;Romênia;Abril;2023;1
Aéreo;Pará;Suécia;Abril;2023;3
Aéreo;Pará;Suíça;Abril;2023;10
Aéreo;Pará;Suriname;Abril;2023;379
Aéreo;Pará;Turquia;Abril;2023;4
Aéreo;Pará;Ucrânia;Abril;2023;1
Aéreo;Pará;Venezuela;Abril;2023;0
Aéreo;Paraíba;Argentina;Abril;2023;26
Aéreo;Paraíba;Chile;Abril;2023;1
Aéreo;Paraíba;Israel;Abril;2023;2
Aéreo;Paraíba;Venezuela;Abril;2023;1
Aéreo;Paraná;Alemanha;Abril;2023;17
Aéreo;Paraná;Argentina;Abril;2023;14
Aéreo;Paraná;Austrália;Abril;2023;8
Aéreo;Paraná;Áustria;Abril;2023;1
Aéreo;Paraná;Bélgica;Abril;2023;1
Aéreo;Paraná;Bolívia;Abril;2023;1
Aéreo;Paraná;Canadá;Abril;2023;2
Aéreo;Paraná;Chile;Abril;2023;1023
Aéreo;Paraná;China;Abril;2023;2
Aéreo;Paraná;Colômbia;Abril;2023;31
Aéreo;Paraná;Costa Rica;Abril;2023;2
Aéreo;Paraná;Cuba;Abril;2023;1
Aéreo;Paraná;Equador;Abril;2023;6
Aéreo;Paraná;Espanha;Abril;2023;36
Aéreo;Paraná;Estados Unidos;Abril;2023;20
Aéreo;Paraná;França;Abril;2023;22
Aéreo;Paraná;Haiti;Abril;2023;1
Aéreo;Paraná;Holanda;Abril;2023;2
Aéreo;Paraná;Hungria;Abril;2023;1
Aéreo;Paraná;Indonésia;Abril;2023;1
Aéreo;Paraná;Irlanda;Abril;2023;1
Aéreo;Paraná;Itália;Abril;2023;7
Aéreo;Paraná;Japão;Abril;2023;7
Aéreo;Paraná;México;Abril;2023;9
Aéreo;Paraná;Noruega;Abril;2023;1
Aéreo;Paraná;Nova Zelândia;Abril;2023;2
Aéreo;Paraná;Paquistão;Abril;2023;3
Aéreo;Paraná;Paraguai;Abril;2023;49
Aéreo;Paraná;Peru;Abril;2023;32
Aéreo;Paraná;Polônia;Abril;2023;3
Aéreo;Paraná;Reino Unido;Abril;2023;8
Aéreo;Paraná;República da Coreia;Abril;2023;10
Aéreo;Paraná;República Dominicana;Abril;2023;1
Aéreo;Paraná;Romênia;Abril;2023;3
Aéreo;Paraná;Rússia;Abril;2023;6
Aéreo;Paraná;Suécia;Abril;2023;2
Aéreo;Paraná;Suíça;Abril;2023;3
Aéreo;Paraná;Uruguai;Abril;2023;102
Aéreo;Paraná;Venezuela;Abril;2023;2
Aéreo;Paraná;África do Sul;Abril;2023;1
Aéreo;Paraná;Alemanha;Abril;2023;6
Aéreo;Paraná;Argentina;Abril;2023;223
Aéreo;Paraná;Austrália;Abril;2023;7
Aéreo;Paraná;Áustria;Abril;2023;1
Aéreo;Paraná;Bolívia;Abril;2023;1
Aéreo;Paraná;Canadá;Abril;2023;3
Aéreo;Paraná;Chile;Abril;2023;210
Aéreo;Paraná;China;Abril;2023;1
Aéreo;Paraná;Colômbia;Abril;2023;13
Aéreo;Paraná;Dinamarca;Abril;2023;2
Aéreo;Paraná;Equador;Abril;2023;5
Aéreo;Paraná;Eslovênia;Abril;2023;2
Aéreo;Paraná;Espanha;Abril;2023;6
Aéreo;Paraná;Estados Unidos;Abril;2023;24
Aéreo;Paraná;Filipinas;Abril;2023;1
Aéreo;Paraná;França;Abril;2023;7
Aéreo;Paraná;Geórgia;Abril;2023;1
Aéreo;Paraná;Haiti;Abril;2023;1
Aéreo;Paraná;Holanda;Abril;2023;1
Aéreo;Paraná;Israel;Abril;2023;1
Aéreo;Paraná;Itália;Abril;2023;3
Aéreo;Paraná;Japão;Abril;2023;1
Aéreo;Paraná;Malásia;Abril;2023;1
Aéreo;Paraná;México;Abril;2023;3
Aéreo;Paraná;Nova Zelândia;Abril;2023;5
Aéreo;Paraná;Peru;Abril;2023;2
Aéreo;Paraná;Polônia;Abril;2023;1
Aéreo;Paraná;Reino Unido;Abril;2023;10
Aéreo;Paraná;República da Coreia;Abril;2023;1
Aéreo;Paraná;Rússia;Abril;2023;1
Aéreo;Paraná;Suécia;Abril;2023;2
Aéreo;Paraná;Uruguai;Abril;2023;8
Aéreo;Paraná;Venezuela;Abril;2023;1
Aéreo;Pernambuco;África do Sul;Abril;2023;2
Aéreo;Pernambuco;Alemanha;Abril;2023;176
Aéreo;Pernambuco;Angola;Abril;2023;2
Aéreo;Pernambuco;Argentina;Abril;2023;499
Aéreo;Pernambuco;Austrália;Abril;2023;1
Aéreo;Pernambuco;Áustria;Abril;2023;14
Aéreo;Pernambuco;Bélgica;Abril;2023;12
Aéreo;Pernambuco;Bolívia;Abril;2023;2
Aéreo;Pernambuco;Canadá;Abril;2023;21
Aéreo;Pernambuco;Chile;Abril;2023;1
Aéreo;Pernambuco;China;Abril;2023;2
Aéreo;Pernambuco;Colômbia;Abril;2023;3
Aéreo;Pernambuco;Croácia;Abril;2023;2
Aéreo;Pernambuco;Cuba;Abril;2023;4
Aéreo;Pernambuco;Dinamarca;Abril;2023;6
Aéreo;Pernambuco;Eslovênia;Abril;2023;4
Aéreo;Pernambuco;Espanha;Abril;2023;127
Aéreo;Pernambuco;Estados Unidos;Abril;2023;208
Aéreo;Pernambuco;Filipinas;Abril;2023;1
Aéreo;Pernambuco;Finlândia;Abril;2023;4
Aéreo;Pernambuco;França;Abril;2023;74
Aéreo;Pernambuco;Grécia;Abril;2023;2
Aéreo;Pernambuco;Guiné-Bissau;Abril;2023;1
Aéreo;Pernambuco;Holanda;Abril;2023;26
Aéreo;Pernambuco;Hungria;Abril;2023;1
