Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Marítimo;São Paulo;França;Janeiro;2024;1
Marítimo;São Paulo;Holanda;Janeiro;2024;2
Marítimo;São Paulo;Itália;Janeiro;2024;15
Marítimo;São Paulo;México;Janeiro;2024;1
Marítimo;São Paulo;Paraguai;Janeiro;2024;2
Marítimo;São Paulo;Peru;Janeiro;2024;8
Marítimo;São Paulo;Reino Unido;Janeiro;2024;3
Marítimo;São Paulo;Romênia;Janeiro;2024;1
Marítimo;São Paulo;Rússia;Janeiro;2024;2
Marítimo;São Paulo;Turquia;Janeiro;2024;2
Marítimo;São Paulo;Ucrânia;Janeiro;2024;5
Marítimo;São Paulo;Uruguai;Janeiro;2024;226
Fluvial;Amapá;África do Sul;Janeiro;2024;1
Fluvial;Amapá;Alemanha;Janeiro;2024;11
Fluvial;Amapá;Austrália;Janeiro;2024;21
Fluvial;Amapá;Bélgica;Janeiro;2024;3
Fluvial;Amapá;Canadá;Janeiro;2024;136
Fluvial;Amapá;Chile;Janeiro;2024;2
Fluvial;Amapá;Colômbia;Janeiro;2024;2
Fluvial;Amapá;Dinamarca;Janeiro;2024;2
Fluvial;Amapá;Espanha;Janeiro;2024;8
Fluvial;Amapá;Estados Unidos;Janeiro;2024;1727
Fluvial;Amapá;Filipinas;Janeiro;2024;4
Fluvial;Amapá;França;Janeiro;2024;4
Fluvial;Amapá;Holanda;Janeiro;2024;33
Fluvial;Amapá;Indonésia;Janeiro;2024;2
Fluvial;Amapá;Irlanda;Janeiro;2024;2
Fluvial;Amapá;Itália;Janeiro;2024;2
Fluvial;Amapá;Japão;Janeiro;2024;4
Fluvial;Amapá;Luxemburgo;Janeiro;2024;2
Fluvial;Amapá;México;Janeiro;2024;3
Fluvial;Amapá;Nova Zelândia;Janeiro;2024;5
Fluvial;Amapá;Peru;Janeiro;2024;1
Fluvial;Amapá;Portugal;Janeiro;2024;1
Fluvial;Amapá;Quênia;Janeiro;2024;1
Fluvial;Amapá;Reino Unido;Janeiro;2024;74
Fluvial;Amapá;Suíça;Janeiro;2024;3
Fluvial;Amapá;Taiwan;Janeiro;2024;2
Fluvial;Amapá;Ucrânia;Janeiro;2024;2
Fluvial;Amapá;Áustria;Janeiro;2024;1
Fluvial;Amapá;Bélgica;Janeiro;2024;6
Fluvial;Amapá;Bolívia;Janeiro;2024;1
Fluvial;Amapá;Canadá;Janeiro;2024;3
Fluvial;Amapá;China;Janeiro;2024;2
Fluvial;Amapá;Colômbia;Janeiro;2024;2
Fluvial;Amapá;Cuba;Janeiro;2024;11
Fluvial;Amapá;França;Janeiro;2024;150
Fluvial;Amapá;Guiana;Janeiro;2024;1
Fluvial;Amapá;Haiti;Janeiro;2024;1
Fluvial;Amapá;Holanda;Janeiro;2024;4
Fluvial;Amapá;Itália;Janeiro;2024;2
Fluvial;Amapá;Marrocos;Janeiro;2024;15
Fluvial;Amapá;Peru;Janeiro;2024;7
Fluvial;Amapá;República Dominicana;Janeiro;2024;2
Fluvial;Amapá;Somália;Janeiro;2024;1
Fluvial;Amapá;Sudão;Janeiro;2024;4
Fluvial;Amapá;Suíça;Janeiro;2024;1
Fluvial;Amapá;Suriname;Janeiro;2024;2
Fluvial;Pará;França;Janeiro;2024;4
Fluvial;Rio Grande do Sul;Alemanha;Janeiro;2024;10
Fluvial;Rio Grande do Sul;Argentina;Janeiro;2024;4731
Fluvial;Rio Grande do Sul;Bolívia;Janeiro;2024;1
Fluvial;Rio Grande do Sul;Chile;Janeiro;2024;3
Fluvial;Rio Grande do Sul;Espanha;Janeiro;2024;1
Fluvial;Rio Grande do Sul;Estados Unidos;Janeiro;2024;3
Fluvial;Rio Grande do Sul;França;Janeiro;2024;1
Fluvial;Rio Grande do Sul;Itália;Janeiro;2024;1
Fluvial;Rio Grande do Sul;Paraguai;Janeiro;2024;152
Fluvial;Rio Grande do Sul;Reino Unido;Janeiro;2024;1
Fluvial;Rio Grande do Sul;Uruguai;Janeiro;2024;23
Fluvial;Rio Grande do Sul;África do Sul;Janeiro;2024;1
Fluvial;Rio Grande do Sul;Alemanha;Janeiro;2024;1
Fluvial;Rio Grande do Sul;Argentina;Janeiro;2024;4585
Fluvial;Rio Grande do Sul;Bolívia;Janeiro;2024;4
Fluvial;Rio Grande do Sul;Chile;Janeiro;2024;1
Fluvial;Rio Grande do Sul;Colômbia;Janeiro;2024;3
Fluvial;Rio Grande do Sul;Espanha;Janeiro;2024;4
Fluvial;Rio Grande do Sul;Estados Unidos;Janeiro;2024;2
Fluvial;Rio Grande do Sul;França;Janeiro;2024;4
Fluvial;Rio Grande do Sul;Países não especificados;Janeiro;2024;1
Fluvial;Rio Grande do Sul;Paraguai;Janeiro;2024;332
Fluvial;Rio Grande do Sul;Peru;Janeiro;2024;2
Fluvial;Rio Grande do Sul;Suíça;Janeiro;2024;1
Fluvial;Rio Grande do Sul;Uruguai;Janeiro;2024;2
Fluvial;Rio Grande do Sul;Venezuela;Janeiro;2024;1
Fluvial;Santa Catarina;Alemanha;Janeiro;2024;1
Fluvial;Santa Catarina;Argentina;Janeiro;2024;1934
Fluvial;Santa Catarina;Espanha;Janeiro;2024;1
Fluvial;Santa Catarina;Paraguai;Janeiro;2024;50
Fluvial;Santa Catarina;Uruguai;Janeiro;2024;5
Aéreo;Alagoas;Alemanha;Fevereiro;2024;15
Aéreo;Alagoas;Argentina;Fevereiro;2024;955
Aéreo;Alagoas;Bélgica;Fevereiro;2024;6
Aéreo;Alagoas;Chile;Fevereiro;2024;1
Aéreo;Alagoas;China;Fevereiro;2024;1
Aéreo;Alagoas;Colômbia;Fevereiro;2024;1
Aéreo;Alagoas;Dinamarca;Fevereiro;2024;1
Aéreo;Alagoas;Eslovênia;Fevereiro;2024;3
Aéreo;Alagoas;Espanha;Fevereiro;2024;17
Aéreo;Alagoas;Estados Unidos;Fevereiro;2024;4
Aéreo;Alagoas;França;Fevereiro;2024;34
Aéreo;Alagoas;Holanda;Fevereiro;2024;4
Aéreo;Alagoas;Irlanda;Fevereiro;2024;3
Aéreo;Alagoas;Israel;Fevereiro;2024;1
Aéreo;Alagoas;Itália;Fevereiro;2024;44
Aéreo;Alagoas;Letônia;Fevereiro;2024;1
Aéreo;Alagoas;Lituânia;Fevereiro;2024;1
Aéreo;Alagoas;Panamá;Fevereiro;2024;2
Aéreo;Alagoas;Polônia;Fevereiro;2024;1
Aéreo;Alagoas;Portugal;Fevereiro;2024;298
Aéreo;Alagoas;Reino Unido;Fevereiro;2024;2
Aéreo;Alagoas;República Tcheca;Fevereiro;2024;2
Aéreo;Alagoas;Suíça;Fevereiro;2024;7
Aéreo;Alagoas;Uruguai;Fevereiro;2024;3
Aéreo;Alagoas;Venezuela;Fevereiro;2024;1
Aéreo;Amazonas;África do Sul;Fevereiro;2024;4
Aéreo;Amazonas;Alemanha;Fevereiro;2024;39
Aéreo;Amazonas;Argentina;Fevereiro;2024;6
Aéreo;Amazonas;Austrália;Fevereiro;2024;9
Aéreo;Amazonas;Áustria;Fevereiro;2024;2
Aéreo;Amazonas;Bélgica;Fevereiro;2024;4
Aéreo;Amazonas;Canadá;Fevereiro;2024;85
Aéreo;Amazonas;Chile;Fevereiro;2024;2
Aéreo;Amazonas;China;Fevereiro;2024;17
Aéreo;Amazonas;China, Hong Kong;Fevereiro;2024;2
Aéreo;Amazonas;Cingapura;Fevereiro;2024;1
Aéreo;Amazonas;Colômbia;Fevereiro;2024;155
Aéreo;Amazonas;Costa Rica;Fevereiro;2024;31
Aéreo;Amazonas;Croácia;Fevereiro;2024;1
Aéreo;Amazonas;Cuba;Fevereiro;2024;3
Aéreo;Amazonas;Dinamarca;Fevereiro;2024;3
Aéreo;Amazonas;El Salvador;Fevereiro;2024;4
Aéreo;Amazonas;Equador;Fevereiro;2024;13
Aéreo;Amazonas;Eslováquia;Fevereiro;2024;3
Aéreo;Amazonas;Eslovênia;Fevereiro;2024;1
Aéreo;Amazonas;Espanha;Fevereiro;2024;21
Aéreo;Amazonas;Estados Unidos;Fevereiro;2024;1671
Aéreo;Amazonas;Filipinas;Fevereiro;2024;1
Aéreo;Amazonas;Finlândia;Fevereiro;2024;2
Aéreo;Amazonas;França;Fevereiro;2024;17
Aéreo;Amazonas;Guiana;Fevereiro;2024;2
Aéreo;Amazonas;Holanda;Fevereiro;2024;8
Aéreo;Amazonas;Hungria;Fevereiro;2024;2
Aéreo;Amazonas;Índia;Fevereiro;2024;9
Aéreo;Amazonas;Irlanda;Fevereiro;2024;7
Aéreo;Amazonas;Israel;Fevereiro;2024;6
Aéreo;Amazonas;Itália;Fevereiro;2024;5
Aéreo;Amazonas;Japão;Fevereiro;2024;24
Aéreo;Amazonas;Líbano;Fevereiro;2024;1
Aéreo;Amazonas;México;Fevereiro;2024;32
Aéreo;Amazonas;Nicarágua;Fevereiro;2024;1
Aéreo;Amazonas;Noruega;Fevereiro;2024;2
Aéreo;Amazonas;Nova Zelândia;Fevereiro;2024;1
Aéreo;Amazonas;Panamá;Fevereiro;2024;4
Aéreo;Amazonas;Paraguai;Fevereiro;2024;1
Aéreo;Amazonas;Peru;Fevereiro;2024;17
Aéreo;Amazonas;Polônia;Fevereiro;2024;3
Aéreo;Amazonas;Portugal;Fevereiro;2024;5
Aéreo;Amazonas;Reino Unido;Fevereiro;2024;79
Aéreo;Amazonas;República da Coreia;Fevereiro;2024;7
Aéreo;Amazonas;República Tcheca;Fevereiro;2024;4
Aéreo;Amazonas;Romênia;Fevereiro;2024;2
Aéreo;Amazonas;Rússia;Fevereiro;2024;1
Aéreo;Amazonas;Sérvia;Fevereiro;2024;1
Aéreo;Amazonas;Suécia;Fevereiro;2024;7
Aéreo;Amazonas;Suíça;Fevereiro;2024;9
Aéreo;Amazonas;Suriname;Fevereiro;2024;5
Aéreo;Amazonas;Tailândia;Fevereiro;2024;1
Aéreo;Amazonas;Taiwan;Fevereiro;2024;5
Aéreo;Amazonas;Turquia;Fevereiro;2024;4
Aéreo;Amazonas;Venezuela;Fevereiro;2024;31
Aéreo;Bahia;Alemanha;Fevereiro;2024;1
Aéreo;Bahia;Argentina;Fevereiro;2024;1083
Aéreo;Bahia;Bolívia;Fevereiro;2024;1
Aéreo;Bahia;Chile;Fevereiro;2024;1
Aéreo;Bahia;Espanha;Fevereiro;2024;1
Aéreo;Bahia;Estados Unidos;Fevereiro;2024;3
Aéreo;Bahia;França;Fevereiro;2024;1
Aéreo;Bahia;Itália;Fevereiro;2024;1
Aéreo;Bahia;México;Fevereiro;2024;1
Aéreo;Bahia;Peru;Fevereiro;2024;1
Aéreo;Bahia;Portugal;Fevereiro;2024;1
Aéreo;Bahia;Reino Unido;Fevereiro;2024;2
Aéreo;Bahia;República da Coreia;Fevereiro;2024;1
Aéreo;Bahia;Suécia;Fevereiro;2024;3
Aéreo;Bahia;Uruguai;Fevereiro;2024;7
Aéreo;Bahia;Venezuela;Fevereiro;2024;2
Aéreo;Bahia;Afeganistão;Fevereiro;2024;1
Aéreo;Bahia;África do Sul;Fevereiro;2024;1
Aéreo;Bahia;Alemanha;Fevereiro;2024;680
Aéreo;Bahia;Andorra;Fevereiro;2024;3
Aéreo;Bahia;Angola;Fevereiro;2024;1
Aéreo;Bahia;Arábia Saudita;Fevereiro;2024;1
Aéreo;Bahia;Argentina;Fevereiro;2024;5035
Aéreo;Bahia;Austrália;Fevereiro;2024;4
Aéreo;Bahia;Áustria;Fevereiro;2024;25
Aéreo;Bahia;Bélgica;Fevereiro;2024;111
Aéreo;Bahia;Bielorússia;Fevereiro;2024;4
Aéreo;Bahia;Bolívia;Fevereiro;2024;5
Aéreo;Bahia;Bósnia-Herzegovina;Fevereiro;2024;1
Aéreo;Bahia;Bulgária;Fevereiro;2024;7
Aéreo;Bahia;Camarões;Fevereiro;2024;1
Aéreo;Bahia;Canadá;Fevereiro;2024;18
Aéreo;Bahia;Casaquistão;Fevereiro;2024;1
Aéreo;Bahia;Chile;Fevereiro;2024;670
Aéreo;Bahia;Cingapura;Fevereiro;2024;1
Aéreo;Bahia;Colômbia;Fevereiro;2024;9
Aéreo;Bahia;Costa do Marfim;Fevereiro;2024;1
Aéreo;Bahia;Costa Rica;Fevereiro;2024;1
Aéreo;Bahia;Croácia;Fevereiro;2024;3
Aéreo;Bahia;Cuba;Fevereiro;2024;1
Aéreo;Bahia;Dinamarca;Fevereiro;2024;15
Aéreo;Bahia;Dominica;Fevereiro;2024;1
Aéreo;Bahia;El Salvador;Fevereiro;2024;1
Aéreo;Bahia;Equador;Fevereiro;2024;7
Aéreo;Bahia;Eslováquia;Fevereiro;2024;4
Aéreo;Bahia;Eslovênia;Fevereiro;2024;19
Aéreo;Bahia;Espanha;Fevereiro;2024;427
Aéreo;Bahia;Estados Unidos;Fevereiro;2024;119
Aéreo;Bahia;Estônia;Fevereiro;2024;2
Aéreo;Bahia;Finlândia;Fevereiro;2024;2
Aéreo;Bahia;França;Fevereiro;2024;906
Aéreo;Bahia;Gâmbia;Fevereiro;2024;1
Aéreo;Bahia;Gana;Fevereiro;2024;1
Aéreo;Bahia;Grécia;Fevereiro;2024;15
Aéreo;Bahia;Holanda;Fevereiro;2024;243
Aéreo;Bahia;Hungria;Fevereiro;2024;2
Aéreo;Bahia;Índia;Fevereiro;2024;4
Aéreo;Bahia;Indonésia;Fevereiro;2024;1
Aéreo;Bahia;Irlanda;Fevereiro;2024;24
Aéreo;Bahia;Islândia;Fevereiro;2024;3
Aéreo;Bahia;Israel;Fevereiro;2024;24
Aéreo;Bahia;Itália;Fevereiro;2024;830
Aéreo;Bahia;Japão;Fevereiro;2024;4
Aéreo;Bahia;Letônia;Fevereiro;2024;4
Aéreo;Bahia;Liechtenstein;Fevereiro;2024;3
Aéreo;Bahia;Lituânia;Fevereiro;2024;35
Aéreo;Bahia;Luxemburgo;Fevereiro;2024;8
Aéreo;Bahia;Malásia;Fevereiro;2024;1
Aéreo;Bahia;Marrocos;Fevereiro;2024;2
Aéreo;Bahia;México;Fevereiro;2024;2
Aéreo;Bahia;Moçambique;Fevereiro;2024;1
Aéreo;Bahia;Nigéria;Fevereiro;2024;1
Aéreo;Bahia;Noruega;Fevereiro;2024;13
Aéreo;Bahia;Nova Zelândia;Fevereiro;2024;1
Aéreo;Bahia;Panamá;Fevereiro;2024;1
Aéreo;Bahia;Paraguai;Fevereiro;2024;8
Aéreo;Bahia;Peru;Fevereiro;2024;2
Aéreo;Bahia;Polônia;Fevereiro;2024;1055
Aéreo;Bahia;Portugal;Fevereiro;2024;1521
Aéreo;Bahia;Reino Unido;Fevereiro;2024;177
Aéreo;Bahia;República da Coreia;Fevereiro;2024;7
Aéreo;Bahia;República Dominicana;Fevereiro;2024;1
Aéreo;Bahia;República Tcheca;Fevereiro;2024;15
Aéreo;Bahia;Romênia;Fevereiro;2024;12
Aéreo;Bahia;Rússia;Fevereiro;2024;3
Aéreo;Bahia;São Cristóvão e Nevis;Fevereiro;2024;1
Aéreo;Bahia;Sérvia;Fevereiro;2024;2
Aéreo;Bahia;Suécia;Fevereiro;2024;21
Aéreo;Bahia;Suíça;Fevereiro;2024;516
Aéreo;Bahia;Turquia;Fevereiro;2024;4
Aéreo;Bahia;Ucrânia;Fevereiro;2024;11
Aéreo;Bahia;Uruguai;Fevereiro;2024;961
Aéreo;Bahia;Venezuela;Fevereiro;2024;4
Aéreo;Ceará;África do Sul;Fevereiro;2024;6
Aéreo;Ceará;Albânia;Fevereiro;2024;1
Aéreo;Ceará;Alemanha;Fevereiro;2024;393
Aéreo;Ceará;Andorra;Fevereiro;2024;3
Aéreo;Ceará;Angola;Fevereiro;2024;2
Aéreo;Ceará;Argélia;Fevereiro;2024;1
Aéreo;Ceará;Argentina;Fevereiro;2024;674
Aéreo;Ceará;Austrália;Fevereiro;2024;3
Aéreo;Ceará;Áustria;Fevereiro;2024;34
Aéreo;Ceará;Bélgica;Fevereiro;2024;58
Aéreo;Ceará;Bielorússia;Fevereiro;2024;2
Aéreo;Ceará;Bolívia;Fevereiro;2024;1
Aéreo;Ceará;Bulgária;Fevereiro;2024;2
Aéreo;Ceará;Cabo Verde;Fevereiro;2024;14
Aéreo;Ceará;Canadá;Fevereiro;2024;41
Aéreo;Ceará;Chile;Fevereiro;2024;10
Aéreo;Ceará;China;Fevereiro;2024;2
Aéreo;Ceará;Colômbia;Fevereiro;2024;5
Aéreo;Ceará;Croácia;Fevereiro;2024;4
Aéreo;Ceará;Dinamarca;Fevereiro;2024;36
Aéreo;Ceará;Egito;Fevereiro;2024;1
Aéreo;Ceará;Eslováquia;Fevereiro;2024;2
Aéreo;Ceará;Eslovênia;Fevereiro;2024;26
Aéreo;Ceará;Espanha;Fevereiro;2024;148
Aéreo;Ceará;Estados Unidos;Fevereiro;2024;325
Aéreo;Ceará;Estônia;Fevereiro;2024;2
Aéreo;Ceará;Filipinas;Fevereiro;2024;2
Aéreo;Ceará;Finlândia;Fevereiro;2024;13
Aéreo;Ceará;França;Fevereiro;2024;1026
Aéreo;Ceará;Gâmbia;Fevereiro;2024;1
Aéreo;Ceará;Grécia;Fevereiro;2024;2
Aéreo;Ceará;Guiné;Fevereiro;2024;1
Aéreo;Ceará;Guiné-Bissau;Fevereiro;2024;3
Aéreo;Ceará;Holanda;Fevereiro;2024;310
Aéreo;Ceará;Honduras;Fevereiro;2024;1
Aéreo;Ceará;Hungria;Fevereiro;2024;13
Aéreo;Ceará;Índia;Fevereiro;2024;1
Aéreo;Ceará;Indonésia;Fevereiro;2024;7
Aéreo;Ceará;Irã;Fevereiro;2024;1
Aéreo;Ceará;Irlanda;Fevereiro;2024;16
Aéreo;Ceará;Itália;Fevereiro;2024;615
Aéreo;Ceará;Jamaica;Fevereiro;2024;1
Aéreo;Ceará;Japão;Fevereiro;2024;6
Aéreo;Ceará;Líbano;Fevereiro;2024;2
Aéreo;Ceará;Lituânia;Fevereiro;2024;8
Aéreo;Ceará;Luxemburgo;Fevereiro;2024;1
Aéreo;Ceará;Marrocos;Fevereiro;2024;2
Aéreo;Ceará;Maurício;Fevereiro;2024;1
Aéreo;Ceará;México;Fevereiro;2024;3
Aéreo;Ceará;Moldávia;Fevereiro;2024;1
Aéreo;Ceará;Nicarágua;Fevereiro;2024;1
Aéreo;Ceará;Noruega;Fevereiro;2024;152
Aéreo;Ceará;Paraguai;Fevereiro;2024;2
Aéreo;Ceará;Peru;Fevereiro;2024;3
Aéreo;Ceará;Polônia;Fevereiro;2024;71
Aéreo;Ceará;Portugal;Fevereiro;2024;1887
Aéreo;Ceará;Reino Unido;Fevereiro;2024;104
Aéreo;Ceará;República da Coreia;Fevereiro;2024;3
Aéreo;Ceará;República Tcheca;Fevereiro;2024;11
Aéreo;Ceará;Romênia;Fevereiro;2024;9
Aéreo;Ceará;Rússia;Fevereiro;2024;11
Aéreo;Ceará;São Cristóvão e Nevis;Fevereiro;2024;2
Aéreo;Ceará;Sérvia;Fevereiro;2024;1
Aéreo;Ceará;Suécia;Fevereiro;2024;34
Aéreo;Ceará;Suíça;Fevereiro;2024;144
Aéreo;Ceará;Tunísia;Fevereiro;2024;2
Aéreo;Ceará;Turquia;Fevereiro;2024;5
Aéreo;Ceará;Ucrânia;Fevereiro;2024;5
Aéreo;Ceará;Uruguai;Fevereiro;2024;2
Aéreo;Ceará;Venezuela;Fevereiro;2024;1
Aéreo;Distrito Federal;África do Sul;Fevereiro;2024;4
Aéreo;Distrito Federal;Albânia;Fevereiro;2024;1
Aéreo;Distrito Federal;Alemanha;Fevereiro;2024;260
Aéreo;Distrito Federal;Angola;Fevereiro;2024;7
Aéreo;Distrito Federal;Argentina;Fevereiro;2024;891
Aéreo;Distrito Federal;Armênia;Fevereiro;2024;2
Aéreo;Distrito Federal;Austrália;Fevereiro;2024;12
Aéreo;Distrito Federal;Áustria;Fevereiro;2024;8
Aéreo;Distrito Federal;Bahamas;Fevereiro;2024;1
Aéreo;Distrito Federal;Bélgica;Fevereiro;2024;30
Aéreo;Distrito Federal;Belize;Fevereiro;2024;2
Aéreo;Distrito Federal;Bielorússia;Fevereiro;2024;1
Aéreo;Distrito Federal;Bolívia;Fevereiro;2024;13
Aéreo;Distrito Federal;Cabo Verde;Fevereiro;2024;4
Aéreo;Distrito Federal;Canadá;Fevereiro;2024;56
Aéreo;Distrito Federal;Chile;Fevereiro;2024;20
Aéreo;Distrito Federal;China;Fevereiro;2024;5
Aéreo;Distrito Federal;Chipre;Fevereiro;2024;1
Aéreo;Distrito Federal;Colômbia;Fevereiro;2024;291
Aéreo;Distrito Federal;Costa Rica;Fevereiro;2024;16
Aéreo;Distrito Federal;Croácia;Fevereiro;2024;6
Aéreo;Distrito Federal;Cuba;Fevereiro;2024;11
Aéreo;Distrito Federal;Dinamarca;Fevereiro;2024;15
Aéreo;Distrito Federal;El Salvador;Fevereiro;2024;5
Aéreo;Distrito Federal;Emirados Árabes Unidos;Fevereiro;2024;1
Aéreo;Distrito Federal;Equador;Fevereiro;2024;347
Aéreo;Distrito Federal;Eslováquia;Fevereiro;2024;2
Aéreo;Distrito Federal;Eslovênia;Fevereiro;2024;2
Aéreo;Distrito Federal;Espanha;Fevereiro;2024;147
Aéreo;Distrito Federal;Estados Unidos;Fevereiro;2024;1635
Aéreo;Distrito Federal;Finlândia;Fevereiro;2024;1
Aéreo;Distrito Federal;França;Fevereiro;2024;212
Aéreo;Distrito Federal;Gâmbia;Fevereiro;2024;1
Aéreo;Distrito Federal;Grécia;Fevereiro;2024;3
Aéreo;Distrito Federal;Guatemala;Fevereiro;2024;11
Aéreo;Distrito Federal;Guiné-Bissau;Fevereiro;2024;4
Aéreo;Distrito Federal;Holanda;Fevereiro;2024;21
Aéreo;Distrito Federal;Honduras;Fevereiro;2024;3
Aéreo;Distrito Federal;Hungria;Fevereiro;2024;8
Aéreo;Distrito Federal;Índia;Fevereiro;2024;24
Aéreo;Distrito Federal;Indonésia;Fevereiro;2024;1
Aéreo;Distrito Federal;Iraque;Fevereiro;2024;1
Aéreo;Distrito Federal;Irlanda;Fevereiro;2024;13
Aéreo;Distrito Federal;Israel;Fevereiro;2024;9
Aéreo;Distrito Federal;Itália;Fevereiro;2024;68
Aéreo;Distrito Federal;Jamaica;Fevereiro;2024;1
Aéreo;Distrito Federal;Japão;Fevereiro;2024;7
Aéreo;Distrito Federal;Letônia;Fevereiro;2024;2
Aéreo;Distrito Federal;Lituânia;Fevereiro;2024;1
Aéreo;Distrito Federal;Luxemburgo;Fevereiro;2024;1
Aéreo;Distrito Federal;Marrocos;Fevereiro;2024;1
Aéreo;Distrito Federal;México;Fevereiro;2024;43
Aéreo;Distrito Federal;Nicarágua;Fevereiro;2024;3
Aéreo;Distrito Federal;Noruega;Fevereiro;2024;12
Aéreo;Distrito Federal;Nova Zelândia;Fevereiro;2024;1
Aéreo;Distrito Federal;Panamá;Fevereiro;2024;9
Aéreo;Distrito Federal;Paraguai;Fevereiro;2024;3
Aéreo;Distrito Federal;Peru;Fevereiro;2024;722
Aéreo;Distrito Federal;Polônia;Fevereiro;2024;12
Aéreo;Distrito Federal;Portugal;Fevereiro;2024;1175
Aéreo;Distrito Federal;Reino Unido;Fevereiro;2024;54
Aéreo;Distrito Federal;República da Coreia;Fevereiro;2024;11
Aéreo;Distrito Federal;República Dominicana;Fevereiro;2024;6
Aéreo;Distrito Federal;República Tcheca;Fevereiro;2024;1
Aéreo;Distrito Federal;Romênia;Fevereiro;2024;3
Aéreo;Distrito Federal;Rússia;Fevereiro;2024;4
Aéreo;Distrito Federal;São Cristóvão e Nevis;Fevereiro;2024;2
Aéreo;Distrito Federal;Sérvia;Fevereiro;2024;1
Aéreo;Distrito Federal;Suécia;Fevereiro;2024;5
Aéreo;Distrito Federal;Suíça;Fevereiro;2024;132
Aéreo;Distrito Federal;Tailândia;Fevereiro;2024;1
Aéreo;Distrito Federal;Taiwan;Fevereiro;2024;2
Aéreo;Distrito Federal;Tanzânia;Fevereiro;2024;1
Aéreo;Distrito Federal;Trinidad e Tobago;Fevereiro;2024;3
Aéreo;Distrito Federal;Turquia;Fevereiro;2024;4
Aéreo;Distrito Federal;Uruguai;Fevereiro;2024;13
Aéreo;Distrito Federal;Venezuela;Fevereiro;2024;42
Aéreo;Distrito Federal;Vietnã;Fevereiro;2024;1
Aéreo;Espírito Santo;Noruega;Fevereiro;2024;1
Aéreo;Mato Grosso do Sul;Alemanha;Fevereiro;2024;1
Aéreo;Mato Grosso do Sul;Argentina;Fevereiro;2024;3
Aéreo;Mato Grosso do Sul;Finlândia;Fevereiro;2024;4
Aéreo;Mato Grosso do Sul;Itália;Fevereiro;2024;1
Aéreo;Mato Grosso do Sul;Uruguai;Fevereiro;2024;1
Aéreo;Mato Grosso do Sul;Paraguai;Fevereiro;2024;4
Aéreo;Minas Gerais;África do Sul;Fevereiro;2024;3
Aéreo;Minas Gerais;Alemanha;Fevereiro;2024;510
Aéreo;Minas Gerais;Antígua e Barbuda;Fevereiro;2024;1
Aéreo;Minas Gerais;Argentina;Fevereiro;2024;101
Aéreo;Minas Gerais;Austrália;Fevereiro;2024;9
Aéreo;Minas Gerais;Áustria;Fevereiro;2024;5
Aéreo;Minas Gerais;Bélgica;Fevereiro;2024;44
Aéreo;Minas Gerais;Bielorússia;Fevereiro;2024;1
Aéreo;Minas Gerais;Bolívia;Fevereiro;2024;1
Aéreo;Minas Gerais;Bulgária;Fevereiro;2024;3
Aéreo;Minas Gerais;Cabo Verde;Fevereiro;2024;1
Aéreo;Minas Gerais;Canadá;Fevereiro;2024;46
Aéreo;Minas Gerais;Chile;Fevereiro;2024;204
Aéreo;Minas Gerais;China;Fevereiro;2024;2
Aéreo;Minas Gerais;Colômbia;Fevereiro;2024;622
Aéreo;Minas Gerais;Costa Rica;Fevereiro;2024;92
Aéreo;Minas Gerais;Cuba;Fevereiro;2024;4
Aéreo;Minas Gerais;Dinamarca;Fevereiro;2024;7
Aéreo;Minas Gerais;Egito;Fevereiro;2024;1
Aéreo;Minas Gerais;El Salvador;Fevereiro;2024;4
Aéreo;Minas Gerais;Equador;Fevereiro;2024;29
Aéreo;Minas Gerais;Espanha;Fevereiro;2024;57
Aéreo;Minas Gerais;Estados Unidos;Fevereiro;2024;689
Aéreo;Minas Gerais;Filipinas;Fevereiro;2024;1
Aéreo;Minas Gerais;França;Fevereiro;2024;155
Aéreo;Minas Gerais;Grécia;Fevereiro;2024;2
Aéreo;Minas Gerais;Guatemala;Fevereiro;2024;13
Aéreo;Minas Gerais;Holanda;Fevereiro;2024;48
Aéreo;Minas Gerais;Honduras;Fevereiro;2024;2
Aéreo;Minas Gerais;Hungria;Fevereiro;2024;1
Aéreo;Minas Gerais;Irã;Fevereiro;2024;1
Aéreo;Minas Gerais;Irlanda;Fevereiro;2024;34
Aéreo;Minas Gerais;Israel;Fevereiro;2024;3
Aéreo;Minas Gerais;Itália;Fevereiro;2024;329
Aéreo;Minas Gerais;Japão;Fevereiro;2024;5
Aéreo;Minas Gerais;Lituânia;Fevereiro;2024;1
Aéreo;Minas Gerais;Luxemburgo;Fevereiro;2024;2
Aéreo;Minas Gerais;Malta;Fevereiro;2024;2
Aéreo;Minas Gerais;México;Fevereiro;2024;102
Aéreo;Minas Gerais;Nicarágua;Fevereiro;2024;3
Aéreo;Minas Gerais;Noruega;Fevereiro;2024;4
Aéreo;Minas Gerais;Nova Zelândia;Fevereiro;2024;1
Aéreo;Minas Gerais;Panamá;Fevereiro;2024;21
Aéreo;Minas Gerais;Paraguai;Fevereiro;2024;1
Aéreo;Minas Gerais;Peru;Fevereiro;2024;13
Aéreo;Minas Gerais;Polônia;Fevereiro;2024;6
Aéreo;Minas Gerais;Portugal;Fevereiro;2024;1334
Aéreo;Minas Gerais;Reino Unido;Fevereiro;2024;273
